round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
12,beam_broken_door2_ir,1275.63,reward_phase,reward_phase,,,ID:door2_ir|,12
12,open_finished_door_2,1275.9,reward_phase,reward_phase,,,ID:door_2|,12
12,beam_unbroken_door2_ir,1276.05,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1279.35,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1279.61,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1281.0,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1281.03,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1281.7,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1286.01,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1294.93,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1295.23,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1298.61,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1299.03,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1302.88,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1303.12,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_broken_door2_ir,1309.99,reward_phase,reward_phase,,,ID:door2_ir|,12
12,beam_unbroken_door2_ir,1311.34,reward_phase,reward_phase,,,ID:door2_ir|,12
12,close_start_door_2,1319.34,reward_phase,reward_phase,,,ID:door_2|,12
12,close_finished_door_2,1320.85,reward_phase,reward_phase,,,ID:door_2|,12
12,output_activated,1320.86,reward_phase,reward_phase,,,ID:round_LED|,12
12,output_deactivated,1326.62,reward_phase,reward_phase,,,ID:round_LED|,12
13,new_round,1371.63,levers_out,levers_out,,,ID:round_LED|,13
13,output_activated,1371.63,levers_out,levers_out,,,ID:round_LED|,13
13,tone_start_round_start,1371.67,levers_out,levers_out,,,ID:speaker|,13
13,output_deactivated,1372.13,levers_out,levers_out,,,ID:round_LED|,13
13,tone_stop_round_start,1372.67,levers_out,levers_out,,,ID:speaker|,13
13,lever_extended_lever_1,1373.06,levers_out,levers_out,,,ID:lever_1|,13
13,lever_extended_lever_2,1373.06,levers_out,levers_out,,,ID:lever_2|,13
13,,1373.21,levers_out,levers_out,0.57,,n_presses:1|,13
13,lever_press,1373.21,levers_out,levers_out,,,ID:event_LED|,13
13,output_activated,1373.21,levers_out,levers_out,,,ID:event_LED|,13
13,output_deactivated,1373.56,levers_out,levers_out,,,ID:event_LED|,13
13,,1373.59,levers_out,levers_out,0.52,,n_presses:1|,13
13,lever_press,1373.59,levers_out,levers_out,,,ID:event_LED|,13
13,output_activated,1373.59,levers_out,levers_out,,,ID:event_LED|,13
13,output_deactivated,1373.94,levers_out,levers_out,,,ID:event_LED|,13
13,,1374.49,levers_out,levers_out,1.43,,n_presses:2|,13
13,presses_reached_lever_2,1374.49,levers_out,levers_out,1.43,,n_presses:2|,13
13,lever_press,1374.49,levers_out,levers_out,,,ID:event_LED|,13
13,output_activated,1374.5,levers_out,levers_out,,,ID:event_LED|,13
13,tone_start_door_1_open,1374.55,levers_out,levers_out,,,ID:speaker|,13
13,output_deactivated,1374.85,levers_out,levers_out,,,ID:event_LED|,13
13,lever_retracted_lever_1,1374.95,levers_out,levers_out,,,ID:lever_1|,13
13,lever_retracted_lever_2,1375.36,levers_out,levers_out,,,ID:lever_2|,13
13,tone_stop_door_1_open,1375.56,levers_out,levers_out,,,ID:speaker|,13
